Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-10-30,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,,,
2017-10-31,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,,,
2017-11-01,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,,,
2017-11-02,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,,,
2017-11-03,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,,,
2017-11-06,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,,,
2017-11-07,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,,,
2017-11-08,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,,,
2017-11-09,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,,,
2017-11-10,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,,,
2017-11-13,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,,,
2017-11-14,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,,,
2017-11-15,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,,,
2017-11-16,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,,,
2017-11-17,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,,,
2017-11-20,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,,,
2017-11-21,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,,,
2017-11-22,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,,,
2017-11-23,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,93.23,,,
2017-11-24,91.62,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,95.08,,,
2017-11-27,92.5,91.62,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,95.2,,,
2017-11-28,93.35,92.5,91.62,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,95.27,,,
2017-11-29,97.33,93.35,92.5,91.62,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,94.21,,,
2017-11-30,98.46,97.33,93.35,92.5,91.62,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,94.8,,,
2017-12-01,99.21,98.46,97.33,93.35,92.5,91.62,92.52,92.52,92.46,92.41,93.04,92.94,91.85,92.42,92.0,92.05,93.02,93.15,92.66,93.15,94.09,93.75,93.1,93.78,93.78,95.68,,,
