Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-11-16,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,,,
2017-11-17,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,0.0,0.88,0.12
2017-11-20,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,,,
2017-11-21,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,,,
2017-11-22,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,,,
2017-11-23,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,,,
2017-11-24,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,,,
2017-11-27,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,,,
2017-11-28,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,,,
2017-11-29,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,,,
2017-11-30,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,,,
2017-12-01,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,,,
2017-12-04,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,0.16,0.8400000000000001,0.0
2017-12-05,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,,,
2017-12-06,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,0.0,1.0,0.0
2017-12-07,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,0.0575,0.9425,0.0
2017-12-08,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,0.0,1.0,0.0
2017-12-11,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,,,
2017-12-12,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,101.61,,,
2017-12-13,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,101.18,0.1575,0.8425,0.0
